Time(s),CoreTemperature(degC),CreatinineProductionRate(umol/s),KetoneProductionRate(umol/min),LactateProductionRate(mol/day),SkinTemperature(degC),SweatRate(g/s),TotalMetabolicRate(kcal/day)
72.08,37.0,-1.$,105,0.57,33.1,0,1737
72.10,37.0,-1.$,106,0.56,33.1,0,1737
72.12,37.0,-1.$,106,0.55,33.1,0,1737
72.14,37.0,-1.$,106,0.55,33.1,0,1737
72.16,37.0,-1.$,106,0.54,33.1,0,1737
72.18,37.0,-1.$,106,0.54,33.1,0,1737
72.20,37.0,-1.$,106,0.53,33.1,0,1737
72.22,37.0,-1.$,106,0.53,33.1,0,1737
72.24,37.0,-1.$,106,0.52,33.1,0,1737
72.26,37.0,-1.$,106,0.52,33.1,0,1737
72.28,37.0,-1.$,106,0.52,33.1,0,1737
72.30,37.0,-1.$,106,0.52,33.1,0,1737
72.32,37.0,-1.$,106,0.52,33.1,0,1737
72.34,37.0,-1.$,106,0.52,33.1,0,1737
72.36,37.0,-1.$,106,0.53,33.1,0,1737
72.38,37.0,-1.$,106,0.55,33.1,0,1737
72.40,37.0,-1.$,106,0.58,33.1,0,1737
72.42,37.0,-1.$,106,0.60,33.1,0,1737
72.44,37.0,-1.$,106,0.61,33.1,0,1737
72.46,37.0,-1.$,106,0.62,33.1,0,1737
72.48,37.0,-1.$,106,0.62,33.1,0,1737
72.50,37.0,-1.$,106,0.63,33.1,0,1737
72.52,37.0,-1.$,106,0.63,33.1,0,1737
72.54,37.0,-1.$,106,0.63,33.1,0,1737
72.56,37.0,-1.$,106,0.63,33.1,0,1737
72.58,37.0,-1.$,106,0.63,33.1,0,1737
72.60,37.0,-1.$,106,0.63,33.1,0,1737
72.62,37.0,-1.$,106,0.63,33.1,0,1737
72.64,37.0,-1.$,106,0.62,33.1,0,1737
72.66,37.0,-1.$,106,0.62,33.1,0,1737
72.68,37.0,-1.$,106,0.62,33.1,0,1737
72.70,37.0,-1.$,106,0.62,33.1,0,1737
72.72,37.0,-1.$,106,0.61,33.1,0,1737
72.74,37.0,-1.$,106,0.61,33.1,0,1737
72.76,37.0,-1.$,106,0.61,33.1,0,1737
72.78,37.0,-1.$,106,0.60,33.1,0,1737
72.80,37.0,-1.$,106,0.60,33.1,0,1737
72.82,37.0,-1.$,106,0.59,33.1,0,1737
72.84,37.0,-1.$,106,0.59,33.1,0,1737
72.86,37.0,-1.$,106,0.58,33.1,0,1737
72.88,37.0,-1.$,106,0.58,33.1,0,1737
72.90,37.0,-1.$,106,0.57,33.1,0,1737
72.92,37.0,-1.$,106,0.57,33.1,0,1737
72.94,37.0,-1.$,106,0.56,33.1,0,1737
72.96,37.0,-1.$,106,0.55,33.1,0,1737
72.98,37.0,-1.$,106,0.55,33.1,0,1737
73.00,37.0,-1.$,106,0.54,33.1,0,1737
73.02,37.0,-1.$,106,0.54,33.1,0,1737
73.04,37.0,-1.$,106,0.53,33.1,0,1737
73.06,37.0,-1.$,106,0.53,33.1,0,1737
73.08,37.0,-1.$,106,0.52,33.1,0,1737
73.10,37.0,-1.$,106,0.52,33.1,0,1737
73.12,37.0,-1.$,106,0.52,33.1,0,1737
73.14,37.0,-1.$,106,0.52,33.1,0,1737
73.16,37.0,-1.$,106,0.52,33.1,0,1737
73.18,37.0,-1.$,106,0.52,33.1,0,1737
73.20,37.0,-1.$,106,0.53,33.1,0,1737
73.22,37.0,-1.$,106,0.55,33.1,0,1737
73.24,37.0,-1.$,106,0.58,33.1,0,1737
73.26,37.0,-1.$,106,0.60,33.1,0,1737
73.28,37.0,-1.$,106,0.61,33.1,0,1737
73.30,37.0,-1.$,106,0.62,33.1,0,1737
73.32,37.0,-1.$,106,0.62,33.1,0,1737
73.34,37.0,-1.$,106,0.63,33.1,0,1737
73.36,37.0,-1.$,106,0.63,33.1,0,1737
73.38,37.0,-1.$,106,0.63,33.1,0,1737
73.40,37.0,-1.$,106,0.63,33.1,0,1737
73.42,37.0,-1.$,106,0.63,33.1,0,1737
73.44,37.0,-1.$,106,0.63,33.1,0,1737
73.46,37.0,-1.$,106,0.63,33.1,0,1737
73.48,37.0,-1.$,106,0.62,33.1,0,1737
73.50,37.0,-1.$,106,0.62,33.1,0,1737
73.52,37.0,-1.$,106,0.62,33.1,0,1737
73.54,37.0,-1.$,106,0.62,33.1,0,1737
73.56,37.0,-1.$,106,0.61,33.1,0,1737
73.58,37.0,-1.$,106,0.61,33.1,0,1737
73.60,37.0,-1.$,106,0.61,33.1,0,1737
73.62,37.0,-1.$,106,0.60,33.1,0,1737
73.64,37.0,-1.$,106,0.60,33.1,0,1737
73.66,37.0,-1.$,106,0.59,33.1,0,1737
73.68,37.0,-1.$,106,0.59,33.1,0,1737
73.70,37.0,-1.$,106,0.58,33.1,0,1737
73.72,37.0,-1.$,106,0.58,33.1,0,1737
73.74,37.0,-1.$,106,0.57,33.1,0,1737
73.76,37.0,-1.$,106,0.57,33.1,0,1737
73.78,37.0,-1.$,106,0.56,33.1,0,1737
73.80,37.0,-1.$,106,0.55,33.1,0,1737
73.82,37.0,-1.$,106,0.55,33.1,0,1737
73.84,37.0,-1.$,106,0.54,33.1,0,1737
73.86,37.0,-1.$,106,0.54,33.1,0,1737
73.88,37.0,-1.$,106,0.53,33.1,0,1737
73.90,37.0,-1.$,106,0.53,33.1,0,1737
73.92,37.0,-1.$,106,0.52,33.1,0,1737
73.94,37.0,-1.$,106,0.52,33.1,0,1737
73.96,37.0,-1.$,106,0.52,33.1,0,1737
73.98,37.0,-1.$,106,0.52,33.1,0,1737
74.00,37.0,-1.$,106,0.52,33.1,0,1737
74.02,37.0,-1.$,106,0.52,33.1,0,1737
74.04,37.0,-1.$,106,0.53,33.1,0,1737
74.06,37.0,-1.$,106,0.55,33.1,0,1737
74.08,37.0,-1.$,106,0.58,33.1,0,1737
74.10,37.0,-1.$,106,0.60,33.1,0,1737
74.12,37.0,-1.$,106,0.61,33.1,0,1737
74.14,37.0,-1.$,106,0.62,33.1,0,1737
74.16,37.0,-1.$,106,0.62,33.1,0,1737
74.18,37.0,-1.$,106,0.63,33.1,0,1737
74.20,37.0,-1.$,106,0.63,33.1,0,1737
74.22,37.0,-1.$,106,0.63,33.1,0,1737
74.24,37.0,-1.$,106,0.63,33.1,0,1737
74.26,37.0,-1.$,106,0.63,33.1,0,1737
74.28,37.0,-1.$,106,0.63,33.1,0,1737
74.30,37.0,-1.$,106,0.63,33.1,0,1737
74.32,37.0,-1.$,106,0.62,33.1,0,1737
74.34,37.0,-1.$,106,0.62,33.1,0,1737
74.36,37.0,-1.$,106,0.62,33.1,0,1737
74.38,37.0,-1.$,106,0.62,33.1,0,1737
74.40,37.0,-1.$,106,0.61,33.1,0,1737
74.42,37.0,-1.$,106,0.61,33.1,0,1737
74.44,37.0,-1.$,106,0.61,33.1,0,1737
74.46,37.0,-1.$,106,0.60,33.1,0,1737
74.48,37.0,-1.$,106,0.60,33.1,0,1737
74.50,37.0,-1.$,106,0.59,33.1,0,1737
74.52,37.0,-1.$,106,0.59,33.1,0,1737
74.54,37.0,-1.$,106,0.58,33.1,0,1737
74.56,37.0,-1.$,106,0.58,33.1,0,1737
74.58,37.0,-1.$,106,0.57,33.1,0,1737
74.60,37.0,-1.$,106,0.57,33.1,0,1737
74.62,37.0,-1.$,106,0.56,33.1,0,1737
74.64,37.0,-1.$,106,0.55,33.1,0,1737
74.66,37.0,-1.$,106,0.55,33.1,0,1737
74.68,37.0,-1.$,106,0.54,33.1,0,1737
74.70,37.0,-1.$,106,0.54,33.1,0,1737
74.72,37.0,-1.$,106,0.53,33.1,0,1737
74.74,37.0,-1.$,106,0.53,33.1,0,1737
74.76,37.0,-1.$,106,0.52,33.1,0,1737
74.78,37.0,-1.$,106,0.52,33.1,0,1737
74.80,37.0,-1.$,106,0.52,33.1,0,1737
74.82,37.0,-1.$,106,0.52,33.1,0,1737
74.84,37.0,-1.$,106,0.52,33.1,0,1737
74.86,37.0,-1.$,106,0.52,33.1,0,1737
74.88,37.0,-1.$,106,0.53,33.1,0,1737
74.90,37.0,-1.$,106,0.55,33.1,0,1737
74.92,37.0,-1.$,106,0.58,33.1,0,1737
74.94,37.0,-1.$,106,0.60,33.1,0,1737
74.96,37.0,-1.$,106,0.61,33.1,0,1737
74.98,37.0,-1.$,106,0.62,33.1,0,1737
75.00,37.0,-1.$,106,0.62,33.1,0,1737
75.02,37.0,-1.$,106,0.63,33.1,0,1737
75.04,37.0,-1.$,106,0.63,33.1,0,1737
75.06,37.0,-1.$,106,0.63,33.1,0,1737
75.08,37.0,-1.$,106,0.63,33.1,0,1737
75.10,37.0,-1.$,106,0.63,33.1,0,1737
75.12,37.0,-1.$,106,0.63,33.1,0,1737
75.14,37.0,-1.$,106,0.63,33.1,0,1737
75.16,37.0,-1.$,106,0.62,33.1,0,1737
75.18,37.0,-1.$,106,0.62,33.1,0,1737
75.20,37.0,-1.$,106,0.62,33.1,0,1737
75.22,37.0,-1.$,106,0.62,33.1,0,1737
75.24,37.0,-1.$,106,0.61,33.1,0,1737
75.26,37.0,-1.$,106,0.61,33.1,0,1737
75.28,37.0,-1.$,106,0.61,33.1,0,1737
75.30,37.0,-1.$,106,0.60,33.1,0,1737
75.32,37.0,-1.$,106,0.60,33.1,0,1737
75.34,37.0,-1.$,106,0.59,33.1,0,1737
75.36,37.0,-1.$,106,0.59,33.1,0,1737
75.38,37.0,-1.$,106,0.58,33.1,0,1737
75.40,37.0,-1.$,106,0.58,33.1,0,1737
75.42,37.0,-1.$,106,0.57,33.1,0,1737
75.44,37.0,-1.$,106,0.57,33.1,0,1737
75.46,37.0,-1.$,106,0.56,33.1,0,1737
75.48,37.0,-1.$,106,0.55,33.1,0,1737
75.50,37.0,-1.$,106,0.55,33.1,0,1737
75.52,37.0,-1.$,106,0.54,33.1,0,1737
75.54,37.0,-1.$,106,0.54,33.1,0,1737
75.56,37.0,-1.$,106,0.53,33.1,0,1737
75.58,37.0,-1.$,106,0.53,33.1,0,1737
75.60,37.0,-1.$,106,0.52,33.1,0,1737
75.62,37.0,-1.$,106,0.52,33.1,0,1737
75.64,37.0,-1.$,106,0.52,33.1,0,1737
75.66,37.0,-1.$,106,0.52,33.1,0,1737
75.68,37.0,-1.$,106,0.52,33.1,0,1737
75.70,37.0,-1.$,106,0.52,33.1,0,1737
75.72,37.0,-1.$,106,0.53,33.1,0,1737
75.74,37.0,-1.$,106,0.55,33.1,0,1737
75.76,37.0,-1.$,106,0.58,33.1,0,1737
75.78,37.0,-1.$,106,0.60,33.1,0,1737
75.80,37.0,-1.$,106,0.61,33.1,0,1737
75.82,37.0,-1.$,106,0.62,33.1,0,1737
75.84,37.0,-1.$,106,0.62,33.1,0,1737
75.86,37.0,-1.$,106,0.63,33.1,0,1737
75.88,37.0,-1.$,106,0.63,33.1,0,1737
75.90,37.0,-1.$,106,0.63,33.1,0,1737
75.92,37.0,-1.$,106,0.63,33.1,0,1737
75.94,37.0,-1.$,106,0.63,33.1,0,1737
75.96,37.0,-1.$,106,0.63,33.1,0,1737
75.98,37.0,-1.$,106,0.63,33.1,0,1737
76.00,37.0,-1.$,106,0.62,33.1,0,1737
76.02,37.0,-1.$,106,0.62,33.1,0,1737
76.04,37.0,-1.$,106,0.62,33.1,0,1737
76.06,37.0,-1.$,106,0.62,33.1,0,1737
76.08,37.0,-1.$,106,0.61,33.1,0,1737
76.10,37.0,-1.$,106,0.61,33.1,0,1737
76.12,37.0,-1.$,106,0.61,33.1,0,1737
76.14,37.0,-1.$,106,0.60,33.1,0,1737
76.16,37.0,-1.$,106,0.60,33.1,0,1737
76.18,37.0,-1.$,106,0.59,33.1,0,1737
76.20,37.0,-1.$,106,0.59,33.1,0,1737
76.22,37.0,-1.$,106,0.58,33.1,0,1737
76.24,37.0,-1.$,106,0.58,33.1,0,1737
76.26,37.0,-1.$,106,0.57,33.1,0,1737
76.28,37.0,-1.$,106,0.57,33.1,0,1737
76.30,37.0,-1.$,106,0.56,33.1,0,1737
76.32,37.0,-1.$,106,0.55,33.1,0,1737
76.34,37.0,-1.$,106,0.55,33.1,0,1737
76.36,37.0,-1.$,106,0.54,33.1,0,1737
76.38,37.0,-1.$,106,0.54,33.1,0,1737
76.40,37.0,-1.$,106,0.53,33.1,0,1737
76.42,37.0,-1.$,106,0.53,33.1,0,1737
76.44,37.0,-1.$,106,0.52,33.1,0,1737
76.46,37.0,-1.$,106,0.52,33.1,0,1737
76.48,37.0,-1.$,106,0.52,33.1,0,1737
76.50,37.0,-1.$,106,0.52,33.1,0,1737
76.52,37.0,-1.$,106,0.52,33.1,0,1737
76.54,37.0,-1.$,106,0.52,33.1,0,1737
76.56,37.0,-1.$,106,0.53,33.1,0,1737
76.58,37.0,-1.$,106,0.55,33.1,0,1737
76.60,37.0,-1.$,106,0.58,33.1,0,1737
76.62,37.0,-1.$,106,0.60,33.1,0,1737
76.64,37.0,-1.$,106,0.61,33.1,0,1737
76.66,37.0,-1.$,106,0.62,33.1,0,1737
76.68,37.0,-1.$,106,0.62,33.1,0,1737
76.70,37.0,-1.$,106,0.63,33.1,0,1737
76.72,37.0,-1.$,106,0.63,33.1,0,1737
76.74,37.0,-1.$,106,0.63,33.1,0,1737
76.76,37.0,-1.$,106,0.63,33.1,0,1737
76.78,37.0,-1.$,106,0.63,33.1,0,1737
76.80,37.0,-1.$,106,0.63,33.1,0,1737
76.82,37.0,-1.$,106,0.63,33.1,0,1737
76.84,37.0,-1.$,106,0.62,33.1,0,1737
76.86,37.0,-1.$,106,0.62,33.1,0,1737
76.88,37.0,-1.$,106,0.62,33.1,0,1737
76.90,37.0,-1.$,106,0.62,33.1,0,1737
76.92,37.0,-1.$,106,0.61,33.1,0,1737
76.94,37.0,-1.$,106,0.61,33.1,0,1737
76.96,37.0,-1.$,106,0.61,33.1,0,1737
76.98,37.0,-1.$,106,0.60,33.1,0,1737
77.00,37.0,-1.$,106,0.60,33.1,0,1737
77.02,37.0,-1.$,106,0.59,33.1,0,1737
77.04,37.0,-1.$,106,0.59,33.1,0,1737
77.06,37.0,-1.$,106,0.58,33.1,0,1737
77.08,37.0,-1.$,106,0.58,33.1,0,1737
77.10,37.0,-1.$,106,0.57,33.1,0,1737
77.12,37.0,-1.$,106,0.57,33.1,0,1737
77.14,37.0,-1.$,106,0.56,33.1,0,1737
77.16,37.0,-1.$,106,0.55,33.1,0,1737
77.18,37.0,-1.$,106,0.55,33.1,0,1737
77.20,37.0,-1.$,106,0.54,33.1,0,1737
77.22,37.0,-1.$,106,0.54,33.1,0,1737
77.24,37.0,-1.$,106,0.53,33.1,0,1737
77.26,37.0,-1.$,106,0.53,33.1,0,1737
77.28,37.0,-1.$,106,0.52,33.1,0,1737
77.30,37.0,-1.$,106,0.52,33.1,0,1737
77.32,37.0,-1.$,106,0.52,33.1,0,1737
77.34,37.0,-1.$,106,0.52,33.1,0,1737
77.36,37.0,-1.$,106,0.52,33.1,0,1737
77.38,37.0,-1.$,106,0.52,33.1,0,1737
77.40,37.0,-1.$,106,0.53,33.1,0,1737
77.42,37.0,-1.$,106,0.55,33.1,0,1737
77.44,37.0,-1.$,106,0.58,33.1,0,1737
77.46,37.0,-1.$,106,0.60,33.1,0,1737
77.48,37.0,-1.$,106,0.61,33.1,0,1737
77.50,37.0,-1.$,106,0.62,33.1,0,1737
77.52,37.0,-1.$,106,0.62,33.1,0,1737
77.54,37.0,-1.$,106,0.63,33.1,0,1737
77.56,37.0,-1.$,106,0.63,33.1,0,1737
77.58,37.0,-1.$,106,0.63,33.1,0,1737
77.60,37.0,-1.$,106,0.63,33.1,0,1737
77.62,37.0,-1.$,106,0.63,33.1,0,1737
77.64,37.0,-1.$,106,0.63,33.1,0,1737
77.66,37.0,-1.$,106,0.63,33.1,0,1737
77.68,37.0,-1.$,106,0.62,33.1,0,1737
77.70,37.0,-1.$,106,0.62,33.1,0,1737
77.72,37.0,-1.$,106,0.62,33.1,0,1737
77.74,37.0,-1.$,106,0.62,33.1,0,1737
77.76,37.0,-1.$,106,0.61,33.1,0,1737
77.78,37.0,-1.$,106,0.61,33.1,0,1737
77.80,37.0,-1.$,106,0.61,33.1,0,1737
77.82,37.0,-1.$,106,0.60,33.1,0,1737
77.84,37.0,-1.$,106,0.60,33.1,0,1737
77.86,37.0,-1.$,106,0.59,33.1,0,1737
77.88,37.0,-1.$,106,0.59,33.1,0,1737
77.90,37.0,-1.$,106,0.58,33.1,0,1737
77.92,37.0,-1.$,106,0.58,33.1,0,1737
77.94,37.0,-1.$,106,0.57,33.1,0,1737
77.96,37.0,-1.$,106,0.57,33.1,0,1737
77.98,37.0,-1.$,106,0.56,33.1,0,1737
78.00,37.0,-1.$,106,0.55,33.1,0,1737
78.02,37.0,-1.$,106,0.55,33.1,0,1737
78.04,37.0,-1.$,106,0.54,33.1,0,1737
78.06,37.0,-1.$,106,0.54,33.1,0,1737
78.08,37.0,-1.$,106,0.53,33.1,0,1737
78.10,37.0,-1.$,106,0.53,33.1,0,1737
78.12,37.0,-1.$,106,0.52,33.1,0,1737
78.14,37.0,-1.$,106,0.52,33.1,0,1737
78.16,37.0,-1.$,106,0.52,33.1,0,1737
78.18,37.0,-1.$,106,0.52,33.1,0,1737
78.20,37.0,-1.$,106,0.52,33.1,0,1737
78.22,37.0,-1.$,106,0.52,33.1,0,1737
78.24,37.0,-1.$,106,0.53,33.1,0,1737
78.26,37.0,-1.$,106,0.55,33.1,0,1737
78.28,37.0,-1.$,106,0.58,33.1,0,1737
78.30,37.0,-1.$,106,0.60,33.1,0,1737
78.32,37.0,-1.$,106,0.61,33.1,0,1737
78.34,37.0,-1.$,106,0.62,33.1,0,1737
78.36,37.0,-1.$,106,0.62,33.1,0,1737
78.38,37.0,-1.$,106,0.63,33.1,0,1737
78.40,37.0,-1.$,106,0.63,33.1,0,1737
78.42,37.0,-1.$,106,0.63,33.1,0,1737
78.44,37.0,-1.$,106,0.63,33.1,0,1737
78.46,37.0,-1.$,106,0.63,33.1,0,1737
78.48,37.0,-1.$,106,0.63,33.1,0,1737
78.50,37.0,-1.$,106,0.63,33.1,0,1737
78.52,37.0,-1.$,106,0.62,33.1,0,1737
78.54,37.0,-1.$,106,0.62,33.1,0,1737
78.56,37.0,-1.$,106,0.62,33.1,0,1737
78.58,37.0,-1.$,106,0.62,33.1,0,1737
78.60,37.0,-1.$,106,0.61,33.1,0,1737
78.62,37.0,-1.$,106,0.61,33.1,0,1737
78.64,37.0,-1.$,106,0.61,33.1,0,1737
78.66,37.0,-1.$,106,0.60,33.1,0,1737
78.68,37.0,-1.$,106,0.60,33.1,0,1737
78.70,37.0,-1.$,106,0.59,33.1,0,1737
78.72,37.0,-1.$,106,0.59,33.1,0,1737
78.74,37.0,-1.$,106,0.58,33.1,0,1737
78.76,37.0,-1.$,106,0.58,33.1,0,1737
78.78,37.0,-1.$,106,0.57,33.1,0,1737
78.80,37.0,-1.$,106,0.57,33.1,0,1737
78.82,37.0,-1.$,106,0.56,33.1,0,1737
78.84,37.0,-1.$,106,0.55,33.1,0,1737
78.86,37.0,-1.$,106,0.55,33.1,0,1737
78.88,37.0,-1.$,106,0.54,33.1,0,1737
78.90,37.0,-1.$,106,0.54,33.1,0,1737
78.92,37.0,-1.$,106,0.53,33.1,0,1737
78.94,37.0,-1.$,106,0.53,33.1,0,1737
78.96,37.0,-1.$,106,0.52,33.1,0,1737
78.98,37.0,-1.$,106,0.52,33.1,0,1737
79.00,37.0,-1.$,106,0.52,33.1,0,1737
79.02,37.0,-1.$,106,0.52,33.1,0,1737
79.04,37.0,-1.$,106,0.52,33.1,0,1737
79.06,37.0,-1.$,106,0.52,33.1,0,1737
79.08,37.0,-1.$,106,0.53,33.1,0,1737
79.10,37.0,-1.$,106,0.55,33.1,0,1737
79.12,37.0,-1.$,106,0.58,33.1,0,1737
79.14,37.0,-1.$,106,0.60,33.1,0,1737
79.16,37.0,-1.$,106,0.61,33.1,0,1737
79.18,37.0,-1.$,106,0.62,33.1,0,1737
79.20,37.0,-1.$,106,0.62,33.1,0,1737
79.22,37.0,-1.$,106,0.63,33.1,0,1737
79.24,37.0,-1.$,106,0.63,33.1,0,1737
79.26,37.0,-1.$,106,0.63,33.1,0,1737
79.28,37.0,-1.$,106,0.63,33.1,0,1737
79.30,37.0,-1.$,106,0.63,33.1,0,1737
79.32,37.0,-1.$,106,0.63,33.1,0,1737
79.34,37.0,-1.$,106,0.63,33.1,0,1737
79.36,37.0,-1.$,106,0.62,33.1,0,1737
79.38,37.0,-1.$,106,0.62,33.1,0,1737
79.40,37.0,-1.$,106,0.62,33.1,0,1737
79.42,37.0,-1.$,106,0.62,33.1,0,1737
79.44,37.0,-1.$,106,0.61,33.1,0,1737
79.46,37.0,-1.$,106,0.61,33.1,0,1737
79.48,37.0,-1.$,106,0.61,33.1,0,1737
79.50,37.0,-1.$,106,0.60,33.1,0,1737
79.52,37.0,-1.$,106,0.60,33.1,0,1737
79.54,37.0,-1.$,106,0.59,33.1,0,1737
79.56,37.0,-1.$,106,0.59,33.1,0,1737
79.58,37.0,-1.$,106,0.58,33.1,0,1737
79.60,37.0,-1.$,106,0.58,33.1,0,1737
79.62,37.0,-1.$,106,0.57,33.1,0,1737
79.64,37.0,-1.$,106,0.57,33.1,0,1737
79.66,37.0,-1.$,106,0.56,33.1,0,1737
79.68,37.0,-1.$,106,0.55,33.1,0,1737
79.70,37.0,-1.$,106,0.55,33.1,0,1737
79.72,37.0,-1.$,106,0.54,33.1,0,1737
79.74,37.0,-1.$,106,0.54,33.1,0,1737
79.76,37.0,-1.$,106,0.53,33.1,0,1737
79.78,37.0,-1.$,106,0.53,33.1,0,1737
79.80,37.0,-1.$,106,0.52,33.1,0,1737
79.82,37.0,-1.$,106,0.52,33.1,0,1737
79.84,37.0,-1.$,106,0.52,33.1,0,1737
79.86,37.0,-1.$,106,0.52,33.1,0,1737
79.88,37.0,-1.$,106,0.52,33.1,0,1737
79.90,37.0,-1.$,106,0.52,33.1,0,1737
79.92,37.0,-1.$,106,0.53,33.1,0,1737
79.94,37.0,-1.$,106,0.55,33.1,0,1737
79.96,37.0,-1.$,106,0.58,33.1,0,1737
79.98,37.0,-1.$,106,0.60,33.1,0,1737
80.00,37.0,-1.$,106,0.61,33.1,0,1737
80.02,37.0,-1.$,106,0.62,33.1,0,1737
80.04,37.0,-1.$,106,0.62,33.1,0,1737
80.06,37.0,-1.$,106,0.63,33.1,0,1737
80.08,37.0,-1.$,106,0.63,33.1,0,1737
80.10,37.0,-1.$,106,0.63,33.1,0,1737
80.12,37.0,-1.$,106,0.63,33.1,0,1737
80.14,37.0,-1.$,106,0.63,33.1,0,1737
80.16,37.0,-1.$,106,0.63,33.1,0,1737
80.18,37.0,-1.$,106,0.63,33.1,0,1737
80.20,37.0,-1.$,106,0.62,33.1,0,1737
80.22,37.0,-1.$,106,0.62,33.1,0,1737
80.24,37.0,-1.$,106,0.62,33.1,0,1737
80.26,37.0,-1.$,106,0.62,33.1,0,1737
80.28,37.0,-1.$,106,0.61,33.1,0,1737
80.30,37.0,-1.$,106,0.61,33.1,0,1737
80.32,37.0,-1.$,106,0.61,33.1,0,1737
80.34,37.0,-1.$,106,0.60,33.1,0,1737
80.36,37.0,-1.$,106,0.60,33.1,0,1737
80.38,37.0,-1.$,106,0.59,33.1,0,1737
80.40,37.0,-1.$,106,0.59,33.1,0,1737
80.42,37.0,-1.$,106,0.58,33.1,0,1737
80.44,37.0,-1.$,106,0.58,33.1,0,1737
80.46,37.0,-1.$,106,0.57,33.1,0,1737
80.48,37.0,-1.$,106,0.57,33.1,0,1737
80.50,37.0,-1.$,106,0.56,33.1,0,1737
80.52,37.0,-1.$,106,0.55,33.1,0,1737
80.54,37.0,-1.$,106,0.55,33.1,0,1737
80.56,37.0,-1.$,106,0.54,33.1,0,1737
80.58,37.0,-1.$,106,0.54,33.1,0,1737
80.60,37.0,-1.$,106,0.53,33.1,0,1737
80.62,37.0,-1.$,106,0.53,33.1,0,1737
80.64,37.0,-1.$,106,0.52,33.1,0,1737
80.66,37.0,-1.$,106,0.52,33.1,0,1737
80.68,37.0,-1.$,106,0.52,33.1,0,1737
80.70,37.0,-1.$,106,0.52,33.1,0,1737
80.72,37.0,-1.$,106,0.52,33.1,0,1737
80.74,37.0,-1.$,106,0.52,33.1,0,1737
80.76,37.0,-1.$,106,0.53,33.1,0,1737
80.78,37.0,-1.$,106,0.55,33.1,0,1737
80.80,37.0,-1.$,106,0.58,33.1,0,1737
80.82,37.0,-1.$,106,0.60,33.1,0,1737
80.84,37.0,-1.$,106,0.61,33.1,0,1737
80.86,37.0,-1.$,106,0.62,33.1,0,1737
80.88,37.0,-1.$,106,0.62,33.1,0,1737
80.90,37.0,-1.$,106,0.63,33.1,0,1737
80.92,37.0,-1.$,106,0.63,33.1,0,1737
80.94,37.0,-1.$,106,0.63,33.1,0,1737
80.96,37.0,-1.$,106,0.63,33.1,0,1737
80.98,37.0,-1.$,106,0.63,33.1,0,1737
81.00,37.0,-1.$,106,0.63,33.1,0,1737
81.02,37.0,-1.$,106,0.63,33.1,0,1737
81.04,37.0,-1.$,106,0.62,33.1,0,1737
81.06,37.0,-1.$,106,0.62,33.1,0,1737
81.08,37.0,-1.$,106,0.62,33.1,0,1737
81.10,37.0,-1.$,106,0.62,33.1,0,1737
81.12,37.0,-1.$,106,0.61,33.1,0,1737
81.14,37.0,-1.$,106,0.61,33.1,0,1737
81.16,37.0,-1.$,106,0.61,33.1,0,1737
81.18,37.0,-1.$,106,0.60,33.1,0,1737
81.20,37.0,-1.$,106,0.60,33.1,0,1737
81.22,37.0,-1.$,106,0.59,33.1,0,1737
81.24,37.0,-1.$,106,0.59,33.1,0,1737
81.26,37.0,-1.$,106,0.58,33.1,0,1737
81.28,37.0,-1.$,106,0.58,33.1,0,1737
81.30,37.0,-1.$,106,0.57,33.1,0,1737
81.32,37.0,-1.$,106,0.57,33.1,0,1737
81.34,37.0,-1.$,106,0.56,33.1,0,1737
81.36,37.0,-1.$,106,0.55,33.1,0,1737
81.38,37.0,-1.$,106,0.55,33.1,0,1737
81.40,37.0,-1.$,106,0.54,33.1,0,1737
81.42,37.0,-1.$,106,0.54,33.1,0,1737
81.44,37.0,-1.$,106,0.53,33.1,0,1737
81.46,37.0,-1.$,106,0.53,33.1,0,1737
81.48,37.0,-1.$,106,0.52,33.1,0,1737
81.50,37.0,-1.$,106,0.52,33.1,0,1737
81.52,37.0,-1.$,106,0.52,33.1,0,1737
81.54,37.0,-1.$,106,0.52,33.1,0,1737
81.56,37.0,-1.$,106,0.52,33.1,0,1737
81.58,37.0,-1.$,106,0.52,33.1,0,1737
81.60,37.0,-1.$,106,0.53,33.1,0,1737
81.62,37.0,-1.$,106,0.55,33.1,0,1737
81.64,37.0,-1.$,106,0.58,33.1,0,1737
81.66,37.0,-1.$,106,0.60,33.1,0,1737
81.68,37.0,-1.$,106,0.61,33.1,0,1737
81.70,37.0,-1.$,106,0.62,33.1,0,1737
81.72,37.0,-1.$,106,0.62,33.1,0,1737
81.74,37.0,-1.$,106,0.63,33.1,0,1737
81.76,37.0,-1.$,106,0.63,33.1,0,1737
81.78,37.0,-1.$,106,0.63,33.1,0,1737
81.80,37.0,-1.$,106,0.63,33.1,0,1737
81.82,37.0,-1.$,106,0.63,33.1,0,1737
81.84,37.0,-1.$,106,0.63,33.1,0,1737
81.86,37.0,-1.$,106,0.63,33.1,0,1737
81.88,37.0,-1.$,106,0.62,33.1,0,1737
81.90,37.0,-1.$,106,0.62,33.1,0,1737
81.92,37.0,-1.$,106,0.62,33.1,0,1737
81.94,37.0,-1.$,106,0.62,33.1,0,1737
81.96,37.0,-1.$,106,0.61,33.1,0,1737
81.98,37.0,-1.$,106,0.61,33.1,0,1737
